age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
58,admin.,married,high.school,no,no,yes,telephone,may,wed,152,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,
40,blue-collar,married,basic.4y,unknown,unknown,unknown,telephone,may,wed,374,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,
51,blue-collar,married,basic.4y,no,yes,no,telephone,may,wed,1009,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,
32,management,divorced,basic.4y,unknown,no,no,telephone,may,wed,396,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,
30,services,married,unknown,no,yes,no,telephone,may,wed,274,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,
42,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,wed,191,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,
29,admin.,single,university.degree,no,yes,no,telephone,may,wed,1273,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,
35,blue-collar,single,high.school,no,yes,no,telephone,may,wed,245,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,
53,retired,married,basic.4y,unknown,yes,no,telephone,may,wed,591,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,
59,retired,divorced,basic.4y,no,yes,no,telephone,may,wed,517,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,
36,blue-collar,married,basic.9y,no,yes,no,telephone,may,wed,231,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,
42,admin.,married,university.degree,unknown,yes,no,telephone,may,wed,103,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,
51,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,wed,244,7,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,
42,services,married,high.school,no,no,no,telephone,may,wed,191,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,
38,blue-collar,married,basic.4y,no,no,no,telephone,may,wed,548,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,
39,entrepreneur,married,high.school,no,yes,no,telephone,may,wed,126,5,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,
41,blue-collar,married,basic.4y,no,yes,no,telephone,may,wed,152,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,
44,blue-collar,married,basic.4y,no,yes,no,telephone,may,wed,248,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,
30,blue-collar,married,basic.6y,no,no,no,telephone,may,wed,275,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,
58,self-employed,married,professional.course,no,yes,no,telephone,may,wed,84,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,
34,blue-collar,single,basic.9y,no,no,no,telephone,may,wed,159,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,
36,blue-collar,single,unknown,no,yes,no,telephone,may,wed,276,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,
31,blue-collar,married,basic.9y,no,no,no,telephone,may,wed,196,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,
39,management,married,university.degree,no,yes,no,telephone,may,wed,319,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,
54,blue-collar,married,basic.9y,no,yes,no,telephone,may,wed,505,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,
35,blue-collar,married,basic.6y,no,no,no,telephone,may,wed,404,5,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,
58,admin.,divorced,university.degree,no,yes,no,telephone,may,wed,365,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,
37,technician,married,professional.course,no,yes,no,telephone,may,thu,238,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
41,admin.,married,high.school,no,yes,yes,telephone,may,thu,223,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
28,services,single,high.school,no,no,no,telephone,may,thu,137,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
39,admin.,single,unknown,no,no,no,telephone,may,thu,211,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
42,retired,married,basic.9y,unknown,yes,no,telephone,may,thu,180,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
33,admin.,single,university.degree,no,no,no,telephone,may,thu,342,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
42,services,married,professional.course,no,yes,no,telephone,may,thu,813,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
41,housemaid,married,basic.6y,no,no,no,telephone,may,thu,142,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
50,housemaid,divorced,basic.4y,unknown,no,no,telephone,may,thu,489,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
44,technician,married,professional.course,unknown,no,no,telephone,may,thu,203,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
39,admin.,married,basic.6y,unknown,no,no,telephone,may,thu,328,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
51,technician,married,professional.course,no,no,yes,telephone,may,thu,193,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
46,blue-collar,single,basic.9y,no,yes,no,telephone,may,thu,541,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
30,technician,married,professional.course,no,no,no,telephone,may,thu,65,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
40,blue-collar,married,basic.6y,unknown,no,no,telephone,may,thu,405,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
35,unknown,married,basic.9y,no,yes,yes,telephone,may,thu,20,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
32,management,single,university.degree,no,no,no,telephone,may,thu,75,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
35,blue-collar,married,basic.9y,no,yes,no,telephone,may,thu,255,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
59,retired,married,unknown,no,yes,no,telephone,may,thu,96,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
50,entrepreneur,married,basic.9y,no,yes,no,telephone,may,thu,187,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
35,unknown,single,basic.4y,unknown,no,no,telephone,may,thu,82,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
44,blue-collar,married,basic.6y,unknown,no,yes,telephone,may,thu,285,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
41,blue-collar,married,basic.9y,no,yes,no,telephone,may,thu,152,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
48,admin.,married,high.school,unknown,no,yes,telephone,may,thu,95,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
33,management,married,university.degree,no,no,yes,telephone,may,thu,206,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
32,student,single,university.degree,no,no,no,telephone,may,thu,107,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
40,admin.,divorced,professional.course,no,yes,no,telephone,may,thu,339,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
24,services,single,high.school,no,yes,yes,telephone,may,thu,198,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
43,blue-collar,married,basic.4y,unknown,yes,yes,telephone,may,thu,255,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
35,admin.,married,university.degree,no,yes,yes,telephone,may,thu,369,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
36,services,married,high.school,no,yes,no,telephone,may,thu,81,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
39,blue-collar,married,basic.6y,no,no,no,telephone,may,thu,393,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
41,technician,married,professional.course,no,yes,yes,telephone,may,thu,87,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
57,retired,married,high.school,unknown,yes,no,telephone,may,thu,278,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
38,entrepreneur,married,basic.6y,no,no,no,telephone,may,thu,229,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
42,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,thu,191,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
32,admin.,married,basic.6y,no,no,no,telephone,may,thu,93,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
28,admin.,single,university.degree,no,no,no,telephone,may,thu,131,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
30,services,single,high.school,no,yes,no,telephone,may,thu,97,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
45,blue-collar,married,basic.4y,unknown,no,yes,telephone,may,thu,111,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
33,services,married,university.degree,no,yes,no,telephone,may,thu,102,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
38,unemployed,married,high.school,no,no,yes,telephone,may,thu,446,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
51,admin.,divorced,university.degree,no,yes,no,telephone,may,thu,213,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
39,unemployed,married,university.degree,no,yes,no,telephone,may,thu,168,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
30,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,thu,180,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
37,blue-collar,married,professional.course,no,no,no,telephone,may,thu,195,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
30,admin.,divorced,high.school,no,yes,no,telephone,may,thu,177,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
36,blue-collar,married,basic.9y,no,yes,no,telephone,may,thu,342,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
54,entrepreneur,married,basic.4y,unknown,no,yes,telephone,may,thu,108,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
27,blue-collar,married,basic.9y,no,no,no,telephone,may,thu,44,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
25,technician,single,professional.course,no,no,no,telephone,may,thu,22,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
45,management,married,university.degree,no,yes,yes,telephone,may,thu,807,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
30,technician,single,basic.6y,unknown,yes,no,telephone,may,thu,58,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
29,services,single,basic.9y,no,no,no,telephone,may,thu,159,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
36,admin.,married,high.school,no,no,no,telephone,may,thu,90,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
35,technician,married,professional.course,no,no,yes,telephone,may,thu,32,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
38,blue-collar,married,basic.9y,unknown,no,no,telephone,may,thu,173,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
38,entrepreneur,married,basic.6y,no,yes,yes,telephone,may,thu,205,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
54,housemaid,married,basic.9y,no,yes,no,telephone,may,thu,200,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
46,blue-collar,divorced,basic.6y,no,no,no,telephone,may,thu,266,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
32,unemployed,divorced,basic.4y,no,unknown,unknown,telephone,may,thu,23,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
43,blue-collar,married,basic.6y,unknown,no,no,telephone,may,thu,301,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
43,blue-collar,married,basic.4y,unknown,no,no,telephone,may,thu,263,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
32,management,single,university.degree,no,no,no,telephone,may,thu,81,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
51,services,married,high.school,unknown,yes,no,telephone,may,thu,102,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
40,management,married,university.degree,no,yes,no,telephone,may,thu,345,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
55,admin.,divorced,university.degree,no,yes,no,telephone,may,thu,230,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
60,entrepreneur,married,basic.4y,no,no,no,telephone,may,thu,71,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
38,self-employed,single,university.degree,no,no,no,telephone,may,thu,459,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
57,blue-collar,divorced,professional.course,no,no,no,telephone,may,thu,100,5,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
44,technician,divorced,unknown,no,no,yes,telephone,may,thu,233,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
35,admin.,single,basic.6y,no,yes,no,telephone,may,thu,210,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
32,admin.,married,high.school,no,yes,yes,telephone,may,thu,21,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
38,management,married,university.degree,unknown,no,no,telephone,may,thu,277,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
40,admin.,married,high.school,unknown,yes,no,telephone,may,thu,89,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
35,self-employed,married,university.degree,no,no,yes,telephone,may,thu,49,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
33,services,single,basic.6y,unknown,no,no,telephone,may,thu,89,7,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
55,technician,married,university.degree,no,yes,no,telephone,may,thu,123,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
49,unemployed,married,university.degree,no,yes,yes,telephone,may,thu,272,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
34,blue-collar,divorced,professional.course,no,no,yes,telephone,may,thu,291,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
49,admin.,married,university.degree,no,yes,yes,telephone,may,thu,123,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
40,management,married,high.school,no,no,no,telephone,may,thu,104,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
42,admin.,married,university.degree,no,yes,no,telephone,may,thu,117,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
33,management,married,university.degree,no,no,no,telephone,may,thu,166,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
33,services,single,professional.course,no,no,no,telephone,may,thu,182,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
34,management,divorced,basic.6y,unknown,yes,no,telephone,may,thu,271,5,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
36,admin.,married,high.school,no,yes,no,telephone,may,thu,103,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
30,management,married,university.degree,no,yes,no,telephone,may,thu,117,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
49,blue-collar,married,basic.4y,unknown,no,no,telephone,may,fri,122,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
60,technician,married,university.degree,unknown,yes,no,telephone,may,fri,175,5,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
39,management,married,high.school,no,no,no,telephone,may,fri,205,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
38,services,married,high.school,no,no,no,telephone,may,fri,62,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
40,blue-collar,married,basic.9y,unknown,no,no,telephone,may,fri,188,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
51,services,married,high.school,no,yes,no,telephone,may,fri,57,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
41,blue-collar,single,basic.9y,no,yes,no,telephone,may,fri,306,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
51,blue-collar,married,high.school,no,no,no,telephone,may,fri,147,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
55,services,married,high.school,no,yes,no,telephone,may,fri,244,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
40,services,married,high.school,no,no,no,telephone,may,fri,307,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
32,admin.,married,high.school,no,yes,no,telephone,may,fri,83,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
38,management,married,basic.9y,unknown,no,no,telephone,may,fri,772,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
45,management,married,basic.4y,unknown,yes,no,telephone,may,fri,100,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
32,student,single,university.degree,no,no,no,telephone,may,fri,21,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
20,entrepreneur,single,high.school,no,no,no,telephone,may,fri,217,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
28,technician,single,university.degree,unknown,no,no,telephone,may,fri,352,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
43,admin.,married,university.degree,unknown,yes,no,telephone,may,fri,165,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
35,blue-collar,married,basic.6y,no,unknown,unknown,telephone,may,fri,171,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
35,blue-collar,married,professional.course,no,yes,yes,telephone,may,fri,710,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
25,admin.,married,high.school,no,no,no,telephone,may,fri,498,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
39,blue-collar,married,basic.6y,unknown,yes,yes,telephone,may,fri,162,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
36,unemployed,divorced,professional.course,unknown,yes,no,telephone,may,fri,705,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
37,admin.,divorced,university.degree,no,no,no,telephone,may,fri,18,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
28,services,single,high.school,no,yes,yes,telephone,may,fri,386,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
36,services,divorced,university.degree,no,no,no,telephone,may,fri,208,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
35,unknown,single,basic.4y,unknown,no,no,telephone,may,fri,121,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
49,blue-collar,married,basic.6y,unknown,yes,no,telephone,may,fri,210,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
49,blue-collar,married,basic.4y,no,no,no,telephone,may,fri,122,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
36,management,married,basic.9y,no,no,no,telephone,may,fri,117,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
37,blue-collar,single,unknown,unknown,no,no,telephone,may,fri,107,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
40,blue-collar,divorced,basic.9y,no,no,no,telephone,may,fri,25,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
39,management,single,university.degree,no,no,no,telephone,may,fri,164,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
60,management,married,university.degree,unknown,no,no,telephone,may,fri,490,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
32,blue-collar,married,high.school,unknown,yes,no,telephone,may,fri,109,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
50,services,single,high.school,no,no,no,telephone,may,fri,106,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
24,services,single,high.school,no,no,no,telephone,may,fri,377,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
25,technician,single,professional.course,no,yes,yes,telephone,may,fri,156,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
33,blue-collar,single,high.school,no,no,no,telephone,may,fri,164,5,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
48,admin.,married,high.school,no,yes,yes,telephone,may,fri,230,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
33,admin.,married,high.school,no,yes,no,telephone,may,fri,125,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
46,blue-collar,married,basic.4y,no,yes,no,telephone,may,fri,107,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
42,admin.,single,basic.9y,no,no,no,telephone,may,fri,145,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
44,admin.,married,high.school,no,yes,no,telephone,may,fri,142,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
24,services,single,high.school,no,no,yes,telephone,may,fri,134,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
39,admin.,married,basic.9y,no,yes,no,telephone,may,fri,150,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
33,blue-collar,single,basic.9y,unknown,yes,yes,telephone,may,fri,97,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
47,blue-collar,married,basic.4y,no,no,no,telephone,may,fri,285,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
30,blue-collar,married,basic.9y,no,yes,no,telephone,may,fri,79,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
39,technician,married,professional.course,no,no,no,telephone,may,fri,126,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
32,admin.,married,university.degree,no,no,yes,telephone,may,fri,1692,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
34,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,fri,24,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
52,admin.,married,university.degree,no,no,no,telephone,may,fri,622,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
53,self-employed,married,university.degree,no,no,no,telephone,may,fri,404,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
31,blue-collar,married,basic.9y,no,no,no,telephone,may,fri,109,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
25,blue-collar,single,basic.4y,no,yes,no,telephone,may,fri,247,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
